"term" "freq"
"a pocket" 128
"a podcast" 109
"a poem" 309
"a poet" 150
"a point" 1050
"a poker" 62
"a pole" 66
"a police" 421
"a policy" 101
"a political" 413
"a politician" 104
"a poll" 96
"a pony" 83
"a pool" 354
"a poor" 365
"a pop" 271
"a popular" 316
"a population" 92
"a portable" 58
"a portfolio" 58
"a portion" 204
"a portland" 51
"a portrait" 79
"a position" 400
"a positive" 802
"a possibility" 188
"a possible" 269
"a post" 1126
"a postcard" 67
"a poster" 167
"a potato" 87
"a potential" 329
"a potentially" 60
"a pound" 278
"a power" 342
"a powerful" 473
"a pr" 128
"a practical" 109
"a practice" 118
"a prank" 61
"a prayer" 328
"a pre" 358
"a precious" 91
"a pregnancy" 64
"a pregnant" 92
"a preliminary" 63
"a premium" 101
"a prescription" 66
"a present" 186
"a presentation" 264
"a president" 149
"a presidential" 62
"a press" 267
"a pretty" 2546
"a preview" 162
"a previous" 232
"a price" 275
"a priest" 95
"a primary" 123
"a prime" 129
"a prince" 87
"a princess" 204
"a print" 123
"a printer" 55
"a priority" 202
"a prison" 123
"a prisoner" 77
"a private" 689
"a privilege" 101
"a prize" 369
"a pro" 381
"a problem" 1975
"a process" 285
"a producer" 85
"a product" 468
"a production" 136
"a productive" 322
"a professional" 628
"a professor" 149
"a profile" 134
"a profit" 123
"a profound" 93
"a program" 317
"a progressive" 54
"a project" 969
"a prom" 69
"a prominent" 92
"a promise" 203
"a promising" 51
"a promo" 98
"a promotion" 70
"a proper" 392
"a property" 88
"a proposal" 152
"a protein" 59
"a protest" 83
"a proud" 250
"a proven" 54
"a ps" 66
"a psychological" 60
"a pt" 75
"a pub" 152
"a public" 729
"a published" 52
"a publisher" 156
"a publishing" 62
"a puddle" 59
"a pull" 65
"a pumpkin" 98
"a punch" 126
"a punk" 139
"a puppet" 53
"a puppy" 282
"a purchase" 91
"a pure" 109
"a purple" 158
"a purpose" 211
"a purse" 89
"a push" 112
"a puzzle" 84
"a q" 125
"a qb" 102
"a qr" 58
"a quality" 175
"a quart" 68
"a quarter" 402
"a queen" 194
"a query" 87
"a quest" 94
"a question" 1304
"a quick" 2109
"a quiet" 421
"a quilt" 127
"a quirky" 51
"a quite" 86
"a quiz" 65
"a quote" 327
"a r" 196
"a rabbit" 83
"a race" 389
"a rack" 108
"a radio" 261
"a raffle" 60
"a raging" 58
"a rain" 100
"a rainbow" 174
"a rainy" 259
"a raise" 89
"a rally" 78
"a random" 551
"a range" 295
"a rant" 58
"a rap" 91
"a rapid" 58
"a rapper" 169
"a rare" 390
"a rarity" 60
"a rat" 102
"a rate" 89
"a rather" 496
"a rating" 58
"a raw" 88
"a razor" 53
"a rd" 170
"a re" 190
"a reaction" 72
"a read" 116
"a reader" 251
"a reading" 156
"a real" 3744
"a realistic" 82
"a reality" 447
"a really" 2822
"a reason" 1469
"a reasonable" 278
"a reasonably" 55
"a rebel" 110
"a recent" 683
"a reception" 54
"a recession" 71
"a recipe" 577
"a recommendation" 90
"a record" 640
"a recording" 135
"a red" 908
"a reduction" 59
"a reference" 196
"a referendum" 51
"a referral" 62
"a refill" 55
"a reflection" 162
"a refreshing" 154
"a refund" 113
"a region" 53
"a regional" 79
"a registered" 63
"a regular" 985
"a related" 66
"a relationship" 1033
"a relative" 119
"a relatively" 243
"a relaxing" 188
"a release" 140
"a reliable" 76
"a relief" 206
"a religion" 87
"a religious" 144
"a remake" 65
"a remarkable" 136
"a reminder" 553
"a remix" 59
"a remote" 145
"a rental" 84
"a rep" 55
"a repeat" 153
"a replacement" 176
"a replay" 58
"a reply" 185
"a report" 413
"a reporter" 153
"a representative" 82
"a reputation" 135
"a request" 242
"a requirement" 109
"a rescue" 57
"a research" 176
"a reservation" 102
"a resident" 97
"a resolution" 109
"a resource" 120
"a respectable" 58
"a response" 289
"a responsibility" 78
"a responsible" 57
"a rest" 151
"a restaurant" 609
"a result" 1168
"a resume" 116
"a retired" 117
"a return" 225
"a retweet" 126
"a reunion" 79
"a revelation" 66
"a reverse" 53
"a review" 526
"a revolution" 113
"a reward" 124
"a ribbon" 106
"a rich" 360
"a ride" 695
"a ridiculous" 137
"a right" 535
"a ring" 374
"a riot" 154
"a rip" 66
"a rise" 56
"a rising" 52
"a risk" 186
"a river" 235
"a road" 372
"a robot" 138
"a robust" 54
"a rock" 616
"a rocket" 107
"a rockin" 82
"a rockstar" 81
"a rocky" 62
"a rod" 112
"a role" 403
"a roll" 326
"a roller" 124
"a rolling" 98
"a roman" 52
"a romance" 82
"a romantic" 181
"a roof" 115
"a rookie" 110
"a room" 922
"a roommate" 83
"a root" 67
"a rope" 80
"a rose" 132
"a rough" 528
"a round" 339
"a routine" 163
"a row" 1385
"a royal" 88
"a rt" 447
"a rubber" 157
"a rude" 71
"a rule" 179
"a rumor" 139
"a run" 1051
"a runner" 143
"a running" 185
"a rural" 51
"a rush" 179
"a russian" 91
"a rut" 52
"a s" 752
"a sack" 62
"a sacred" 73
"a sacrifice" 70
"a sad" 559
"a safe" 1001
"a safety" 124
"a saint" 99
"a salad" 256
"a sale" 178
"a sales" 129
"a sample" 283
"a sampling" 53
"a san" 93
"a sandwich" 345
"a santa" 62
"a sat" 60
"a satisfying" 63
"a saturday" 564
"a sauce" 76
"a saucepan" 97
"a save" 55
"a say" 74
"a scale" 192
"a scam" 102
"a scarf" 107
"a scary" 228
"a scene" 452
"a schedule" 128
"a scholar" 65
"a scholarship" 89
"a school" 734
"a science" 155
"a scientific" 66
"a scientist" 97
"a scoop" 70
"a score" 101
"a scrap" 80
"a scrapbook" 72
"a scratch" 55
"a screaming" 53
"a screen" 167
"a screening" 118
"a script" 152
"a sea" 186
"a search" 211
"a season" 393
"a seat" 387
"a seattle" 95
"a sec" 241
"a second" 2460
"a secondary" 69
"a secret" 767
"a section" 156
"a secure" 51
"a security" 108
"a see" 71
"a seed" 150
"a seemingly" 68
"a segment" 82
"a seizure" 61
"a select" 80
"a selection" 177
"a self" 434
"a selfish" 54
"a semester" 61
"a semi" 228
"a seminar" 60
"a senior" 460
"a sense" 938
"a sensitive" 51
"a sentence" 261
"a sentiment" 108
"a separate" 489
"a sequel" 151
"a serial" 123
"a series" 1351
"a serious" 824
"a seriously" 72
"a sermon" 53
"a server" 87
"a service" 265
"a serving" 90
"a session" 289
"a set" 770
"a setting" 60
"a seven" 115
"a severe" 143
"a sewing" 62
"a shade" 60
"a shadow" 162
"a shake" 62
"a shallow" 74
"a shame" 672
"a shape" 65
"a share" 135
"a shared" 92
"a shark" 121
"a sharp" 238
"a she" 107
"a sheep" 51
"a sheet" 173
"a shelf" 108
"a shell" 55
"a shelter" 65
"a shift" 114
"a shiny" 86
"a ship" 141
"a shirt" 462
"a shock" 175
"a shocking" 52
"a shoe" 155
"a shop" 180
"a shopping" 161
"a short" 1930
"a shortage" 58
"a shorter" 85
"a shot" 1203
"a shotgun" 84
"a shoulder" 56
"a shout" 884
"a shoutout" 515
"a shovel" 55
"a show" 1814
"a shower" 600
"a side" 689
"a sigh" 88
"a sight" 98
"a sign" 991
"a signal" 69
"a signed" 168
"a significant" 439
"a silent" 170
"a silly" 165
"a silver" 202
"a similar" 852
"a simmer" 94
"a simple" 1312
"a simpler" 51
"a sin" 110
"a singer" 204
"a single" 2504
"a sip" 98
"a sister" 171
"a sit" 54
"a site" 322
"a sitting" 51
"a situation" 340
"a six" 329
"a size" 228
"a sketch" 190
"a skill" 88
"a skillet" 63
"a skinny" 94
"a skirt" 123
"a skype" 88
"a slacker" 56
"a slap" 71
"a sleep" 106
"a sleeping" 88
"a sleepover" 58
"a slew" 77
"a slice" 275
"a slide" 73
"a slight" 524
"a slightly" 357
"a slim" 57
"a slip" 70
"a slot" 58
"a slow" 508
"a small" 4851
"a smaller" 330
"a smart" 457
"a smartphone" 69
"a smile" 1105
"a smiley" 62
"a smith" 51
"a smoke" 96
"a smoker" 54
"a smoking" 52
"a smooth" 241
"a smoothie" 69
"a snack" 216
"a snake" 143
"a snap" 72
"a snapshot" 54
"a sneak" 225
"a snow" 210
"a so" 366
"a soccer" 144
"a social" 686
"a socialist" 68
"a society" 260
"a sock" 66
"a soda" 74
"a soft" 423
"a softball" 53
"a software" 71
"a solar" 54
"a sold" 54
"a soldier" 106
"a solid" 713
"a solo" 204
"a solution" 301
"a some" 99
"a something" 53
"a sometimes" 60
"a somewhat" 167
"a son" 263
"a song" 1861
"a sophisticated" 54
"a sophomore" 97
"a sore" 193
"a sorry" 61
"a sort" 358
"a soul" 209
"a sound" 237
"a soup" 61
"a sour" 60
"a source" 282
"a south" 106
"a southern" 129
"a spa" 77
"a space" 413
"a spam" 95
"a spanish" 103
"a spare" 111
"a spark" 65
"a spatula" 75
"a speaker" 86
"a special" 2515
"a specialist" 67
"a species" 66
"a specific" 505
"a spectacular" 140
"a speech" 195
"a speed" 82
"a speedy" 107
"a spell" 115
"a spicy" 90
"a spider" 189
"a spin" 116
"a spirit" 100
"a spiritual" 164
"a splash" 131
"a splendid" 68
"a split" 125
"a spokesman" 128
"a spokeswoman" 60
"a sponge" 78
"a sponsor" 127
"a spoon" 244
"a sport" 172
"a sports" 265
"a spot" 491
"a spray" 75
"a spring" 235
"a sprint" 55
"a spy" 58
"a square" 255
"a squirrel" 115
"a st" 233
"a stable" 64
"a stack" 169
"a stadium" 57
"a staff" 104
"a stage" 180
"a stake" 52
"a stalker" 126
"a stamp" 175
"a stand" 402
"a standard" 238
"a standing" 152
"a staple" 141
"a star" 767
"a starbucks" 137
"a start" 343
"a starter" 120
"a starting" 129
"a startup" 83
"a state" 875
"a statement" 626
"a station" 56
"a statue" 68
"a status" 84
"a stay" 155
"a steady" 195
"a steak" 105
"a steal" 104
"a steel" 60
"a steep" 62
"a stellar" 101
"a step" 577
"a stick" 291
"a sticker" 94
"a sticky" 65
"a stiff" 75
"a still" 98
"a stock" 67
"a stomach" 72
"a stone" 146
"a stop" 359
"a storage" 58
"a store" 407
"a storm" 382
"a story" 1895
"a straight" 419
"a strange" 550
"a stranger" 458
"a strategic" 70
"a strategy" 95
"a straw" 82
"a strawberry" 80
"a stray" 68
"a stream" 85
"a street" 251
"a stress" 71
"a stressful" 64
"a stretch" 152
"a strict" 102
"a strike" 111
"a striking" 54
"a string" 197
"a strip" 190
"a stripper" 143
"a stroll" 99
"a stroller" 58
"a strong" 1423
"a stronger" 143
"a struggle" 186
"a stud" 105
"a student" 764
"a studio" 173
"a study" 380
"a stuffed" 66
"a stunning" 137
"a style" 157
"a sub" 147
"a subject" 180
"a subscription" 70
"a substantial" 132
"a substitute" 85
"a subtle" 131
"a subway" 75
"a success" 641
"a successful" 697
"a sudden" 572
"a sugar" 110
"a suggestion" 131
"a suit" 212
"a suitable" 100
"a suitcase" 68
"a summary" 62
"a summer" 461
"a sun" 94
"a sunday" 512
"a sunny" 242
"a super" 1070
"a superb" 75
"a superhero" 83
"a superior" 60
"a superstar" 72
"a support" 94
"a supporter" 73
"a sure" 115
"a surprise" 708
"a surprising" 83
"a surprisingly" 90
"a survey" 159
"a survivor" 84
"a suspect" 62
"a sustainable" 74
"a swap" 54
"a sweat" 77
"a sweater" 136
"a sweep" 62
"a sweet" 1106
"a sweetheart" 125
"a sweetie" 61
"a swift" 52
"a swim" 104
"a swing" 74
"a swiss" 54
"a switch" 77
"a sword" 91
"a symbol" 170
"a system" 301
"a t" 514
"a table" 628
"a tablespoon" 92
"a tablet" 85
"a taco" 142
"a tad" 446
"a tag" 132
"a tail" 57
"a take" 83
"a tale" 189
"a talent" 132
"a talented" 148
"a talk" 268
"a talking" 68
"a tall" 220
"a tan" 151
"a tank" 148
"a tape" 93
"a target" 145
"a task" 132
"a taste" 406
"a tasting" 92
"a tasty" 192
"a tattoo" 311
"a tax" 201
"a taxi" 181
"a td" 80
"a tea" 185
"a teacher" 611
"a teaching" 58
"a team" 1414
"a tear" 226
"a tease" 102
"a teaspoon" 86
"a tech" 139
"a technical" 119
"a technique" 81
"a technology" 71
"a tee" 81
"a teen" 245
"a teenage" 119
"a teenager" 372
"a teeny" 75
"a telephone" 62
"a television" 117
"a template" 76
"a temple" 51
"a temporary" 213
"a ten" 136
"a tendency" 142
"a tender" 62
"a tennis" 73
"a tent" 108
"a term" 143
"a terrible" 757
"a terrific" 320
"a test" 615
"a testament" 71
"a texas" 90
"a text" 672
"a th" 393
"a thank" 301
"a thanks" 175
"a that" 519
"a that's" 103
"a the" 721
"a theater" 89
"a theatre" 71
"a theme" 285
"a then" 130
"a theory" 95
"a therapist" 64
"a there" 89
"a they" 134
"a thick" 236
"a thief" 99
"a thin" 268
"a thing" 1753
"a think" 51
"a third" 756
"a this" 255
"a thon" 95
"a thorough" 81
"a though" 54
"a thought" 388
"a thoughtful" 59
"a thousand" 728
"a thread" 74
"a threat" 270
"a three" 695
"a thrift" 69
"a thrill" 86
"a thriving" 62
"a throw" 64
"a thug" 109
"a thunderstorm" 73
"a thursday" 122
"a ticket" 664
"a tie" 253
"a tiger" 116
"a tight" 237
"a time" 4280
"a timely" 87
"a times" 51
"a tin" 65
"a tiny" 834
"a tip" 255
"a tire" 56
"a tired" 60
"a title" 277
"a to" 1311
"a toast" 74
"a today" 194
"a toddler" 191
"a toll" 97
"a tomato" 79
"a ton" 1565
"a tonight" 59
"a too" 124
"a tool" 343
"a tooth" 77
"a toothpick" 109
"a top" 667
"a topic" 206
"a torn" 70
"a tornado" 219
"a toss" 55
"a total" 1291
"a totally" 252
"a touch" 456
"a touchdown" 98
"a tough" 813
"a tour" 508
"a tourist" 103
"a tournament" 71
"a towel" 117
"a town" 304
"a toy" 171
"a trace" 60
"a track" 284
"a trade" 250
"a tradition" 140
"a traditional" 328
"a traffic" 109
"a tragedy" 136
"a tragic" 83
"a trail" 147
"a trailer" 118
"a train" 452
"a trainer" 51
"a training" 117
"a trap" 103
"a trash" 56
"a travel" 142
"a tray" 85
"a treadmill" 75
"a treasure" 126
"a treat" 475
"a tree" 691
"a tremendous" 203
"a trend" 234
"a trending" 95
"a trial" 133
"a tribute" 186
"a trick" 124
"a tricky" 72
"a trilogy" 56
"a trio" 73
"a trip" 1524
"a triple" 192
"a troll" 53
"a trooper" 58
"a trophy" 67
"a tropical" 69
"a truck" 293
"a true" 1463
"a truly" 328
"a trusted" 51
"a truth" 61
"a try" 774
"a tt" 54
"a tub" 59
"a tube" 72
"a tuesday" 177
"a tumblr" 108
"a tune" 94
"a turkey" 159
"a turn" 242
"a turtle" 94
"a tutorial" 145
"a tv" 602
"a tweet" 1059
"a twenty" 74
"a twin" 98
"a twist" 164
"a twisted" 60
"a twitter" 1435
"a two" 993
"a type" 202
"a typical" 315
"a typo" 118
"a u" 374
"a unicorn" 99
"a uniform" 87
"a union" 101
"a unique" 530
"a unit" 115
"a universal" 93
"a university" 161
"a up" 162
"a url" 63
"a us" 136
"a use" 70
"a used" 145
"a useful" 148
"a user" 100
"a v" 128
"a vacation" 431
"a vacuum" 92
"a vague" 88
"a valentine" 74
"a valentine's" 55
"a valid" 163
"a valuable" 123
"a value" 97
"a vampire" 226
"a van" 104
"a variation" 67
"a variety" 951
"a vast" 169
"a vegan" 148
"a vegetable" 105
"a vegetarian" 166
"a veggie" 79
"a vehicle" 191
"a vendor" 81
"a venture" 54
"a venue" 107
"a verb" 77
"a verse" 78
"a version" 150
"a very" 8861
"a vet" 52
"a veteran" 124
"a viable" 114
"a vibrant" 92
"a vicious" 76
"a victim" 205
"a victory" 236
"a vid" 56
"a video" 1363
"a view" 235
"a village" 116
"a villain" 57
"a vintage" 246
"a violation" 63
"a violent" 117
"a vip" 88
"a virtual" 218
"a virtue" 68
"a virus" 176
"a visa" 56
"a vision" 197
"a visit" 763
"a visitor" 55
"a visual" 169
"a vital" 107
"a voice" 469
"a volunteer" 183
"a vote" 270
"a voucher" 67
"a w" 220
"a waffle" 56
"a wait" 61
"a waiting" 83
"a wake" 77
"a walk" 1039
"a walking" 140
"a wall" 489
"a war" 357
"a warm" 659
"a warning" 219
"a warrior" 63
"a was" 138
"a wash" 63
"a washington" 54
"a waste" 570
"a watch" 146
"a water" 324
"a wave" 176
"a way" 3895
"a ways" 75
"a we" 284
"a weak" 144
"a weakness" 96
"a wealth" 99
"a wealthy" 59
"a web" 328
"a webinar" 68
"a website" 558
"a wedding" 663
"a wednesday" 129
"a wee" 293
"a weed" 62
"a week" 5829
"a weekend" 669
"a weekly" 259
"a weight" 101
"a weird" 489
"a weirdo" 86
"a welcome" 180
"a well" 959
"a west" 75
"a western" 54
"a wet" 193
"a whale" 74
"a what" 328
"a wheel" 64
"a wheelchair" 122
"a when" 248
"a where" 65
"a which" 80
"a while" 6274
"a whim" 95
"a whirl" 82
"a whirlwind" 102
"a whisk" 51
"a whisper" 57
"a white" 1232
"a who" 323
"a whole" 3637
"a whopping" 123
"a why" 85
"a wicked" 97
"a wide" 635
"a wider" 118
"a wife" 251
"a wig" 64
"a wild" 455
"a will" 188
"a willingness" 51
"a win" 875
"a wind" 67
"a window" 329
"a wine" 239
"a wink" 63
"a winner" 781
"a winning" 189
"a winter" 201
"a wire" 211
"a wise" 280
"a wish" 392
"a witch" 86
"a with" 503
"a witness" 117
"a wizard" 53
"a wolf" 65
"a woman" 2814
"a woman's" 226
"a women" 137
"a wonder" 96
"a wonderful" 4498
"a wonderfully" 92
"a wood" 96
"a wooden" 207
"a word" 1375
"a work" 628
"a working" 280
"a workout" 271
"a workshop" 175
"a world" 1271
"a worldwide" 57
"a worm" 57
"a worse" 88
"a worthwhile" 61
"a worthy" 108
"a would" 104
"a wow" 51
"a wrap" 240
"a wreck" 72
"a write" 51
"a writer" 738
"a writing" 183
"a written" 119
"a wrong" 115
"a x" 375
"a y" 172
"a ya" 82
"a yard" 262
"a yeah" 54
"a year" 6416
"a years" 59
"a yellow" 208
"a yes" 199
"a yo" 67
"a yoga" 88
"a you" 460
"a you're" 63
"a young" 1501
"a younger" 128
"a your" 77
"a youth" 92
"a youtube" 175
"a yr" 320
"a yummy" 133
"a z" 176
"a zero" 70
"a zillion" 56
"a zip" 57
"a zombie" 298
"a zoo" 136
"aaron rodgers" 143
"abc family" 124
"abc news" 93
"abide by" 64
"abilities and" 59
"ability and" 66
"ability of" 112
"ability to" 2194
"able to" 13724
"aboard the" 110
"about a" 5547
"about about" 51
"about all" 1016
"about am" 129
"about an" 1000
"about and" 1017
"about another" 125
"about any" 294
"about anyone" 84
"about anything" 475
"about are" 69
"about art" 53
"about as" 524
"about at" 189
"about austin" 54
"about because" 89
"about beer" 86
"about before" 75
"about being" 1030
"about big" 52
"about billion" 79
"about blogging" 74
"about books" 103
"about both" 72
"about bringing" 53
"about building" 52
"about but" 366
"about buying" 100
"about by" 90
"about changing" 60
"about coming" 74
"about creating" 115
"about cup" 94
"about cups" 71
"about d" 77
"about days" 126
"about degrees" 75
"about different" 74
"about doing" 322
"about each" 162
"about eating" 93
"about eight" 56
"about every" 313
"about everyone" 100
"about everything" 418
"about facebook" 51
"about family" 65
"about feet" 103
"about finding" 135
"about five" 200
"about food" 170
"about football" 63
"about for" 257
"about four" 153
"about from" 87
"about getting" 639
"about giving" 133
"about going" 372
"about good" 116
"about great" 74
"about half" 372
"about halfway" 64
"about having" 430
"about he" 71
"about health" 59
"about her" 1378
"about here" 99
"about him" 862
"about his" 1270
"about hour" 60
"about hours" 465
"about how" 3728
"about human" 55
"about i" 890
"about i'm" 126
"about if" 183
"about in" 622
"about inch" 62
"about inches" 144
"about is" 519
"about it" 9452
"about it's" 122
"about its" 156
"about joining" 51
"about just" 173
"about justin" 61
"about k" 65
"about keeping" 82
"about kids" 65
"about last" 106
"about lbs" 57
"about learning" 108
"about leaving" 105
"about life" 312
"about like" 70
"about living" 106
"about lol" 122
"about looking" 71
"about losing" 85
"about love" 182
"about making" 416
"about many" 51
"about marriage" 79
"about me" 2093
"about miles" 222
"about million" 220
"about min" 119
"about mins" 121
"about minute" 55
"about minutes" 1766
"about money" 148
"about months" 230
"about more" 203
"about most" 57
"about moving" 118
"about music" 116
"about my" 3186
"about myself" 360
"about na" 311
"about new" 257
"about next" 91
"about no" 116
"about not" 386
"about nothing" 95
"about now" 625
"about of" 411
"about old" 53
"about on" 247
"about once" 81
"about one" 422
"about or" 294
"about other" 227
"about others" 85
"about our" 1565
"about ourselves" 57
"about over" 70
"about p" 114
"about people" 578
"about per" 63
"about percent" 200
"about playing" 79
"about pm" 139
"about politics" 85
"about pounds" 85
"about putting" 92
"about reading" 62
"about ready" 86
"about real" 62
"about relationships" 51
"about right" 269
"about rt" 79
"about running" 105
"about s" 145
"about school" 95
"about seconds" 191
"about seeing" 101
"about self" 53
"about selling" 51
"about sharing" 53
"about six" 122
"about so" 236
"about social" 184
"about some" 549
"about someone" 236
"about something" 508
"about sports" 81
"about starting" 115
"about stuff" 67
"about such" 86
"about summer" 55
"about taking" 190
"about ten" 142
"about thanks" 95
"about that" 3680
"about the" 19880
"about their" 1203
"about them" 1253
"about themselves" 144
"about then" 59
"about there" 78
"about these" 438
"about they" 96
"about things" 353
"about this" 4424
"about those" 311
"about three" 279
"about time" 788
"about times" 195
"about to" 8301
"about today" 215
"about tomorrow" 129
"about tonight" 98
"about too" 79
"about trying" 103
"about twenty" 64
"about twitter" 142
"about two" 502
"about u" 351
"about ur" 96
"about us" 567
"about using" 192
"about wanting" 57
"about was" 109
"about watching" 66
"about we" 258
"about weeks" 208
"about what" 2692
"about what's" 159
"about when" 343
"about where" 280
"about whether" 238
"about which" 177
"about who" 388
"about why" 309
"about with" 164
"about women" 96
"about words" 52
"about work" 78
"about working" 161
"about writing" 192
"about years" 448
"about you" 3877
"about your" 2371
"about yours" 58
"about yourself" 369
"above a" 113
"above all" 324
"above and" 331
"above are" 65
"above average" 74
"above for" 94
"above ground" 60
"above his" 54
"above i" 168
"above in" 61
"above is" 246
"above it" 124
"above me" 65
"above mentioned" 54
"above my" 132
"above na" 117
"above that" 77
"above the" 989
"above this" 59
"above to" 87
"above you" 88
"abraham lincoln" 250
"abroad in" 58
"absence of" 311
"absent from" 79
"absolute best" 97
"absolute favorite" 98
"absolutely adore" 59
"absolutely amazing" 187
"absolutely beautiful" 119
"absolutely delicious" 56
"absolutely gorgeous" 114
"absolutely hate" 71
