"term" "freq"
"a way out" 58
"a way that" 444
"a way to" 1765
"a wealth of" 96
"a website that" 51
"a wee bit" 145
"a week after" 78
"a week ago" 287
"a week and" 465
"a week at" 57
"a week away" 84
"a week before" 103
"a week but" 76
"a week for" 137
"a week from" 133
"a week i" 237
"a week in" 167
"a week later" 107
"a week long" 70
"a week na" 51
"a week now" 82
"a week of" 241
"a week off" 66
"a week on" 63
"a week or" 330
"a week so" 77
"a week the" 67
"a week to" 181
"a weekend of" 96
"a well deserved" 73
"a well known" 141
"a while ago" 270
"a while and" 354
"a while back" 318
"a while before" 51
"a while but" 309
"a while for" 85
"a while i" 424
"a while i'm" 66
"a while it" 90
"a while na" 80
"a while now" 213
"a while since" 315
"a while so" 133
"a while the" 112
"a while to" 307
"a while we" 64
"a while you" 89
"a white girl" 52
"a whole bunch" 185
"a whole day" 94
"a whole different" 98
"a whole lot" 608
"a whole lotta" 61
"a whole new" 497
"a whole other" 88
"a whole week" 68
"a whole year" 54
"a wide range" 171
"a wide variety" 129
"a wife and" 63
"a wild one" 61
"a win for" 51
"a win over" 74
"a win win" 113
"a wire rack" 123
"a wise man" 119
"a with a" 78
"a with the" 52
"a woman and" 89
"a woman i" 73
"a woman in" 144
"a woman is" 114
"a woman of" 67
"a woman that" 56
"a woman to" 83
"a woman who" 291
"a woman with" 96
"a wonderful and" 95
"a wonderful christmas" 66
"a wonderful day" 590
"a wonderful evening" 56
"a wonderful holiday" 90
"a wonderful job" 77
"a wonderful life" 54
"a wonderful thanksgiving" 52
"a wonderful thing" 81
"a wonderful time" 262
"a wonderful way" 59
"a wonderful week" 113
"a wonderful weekend" 322
"a wooden spoon" 63
"a word for" 69
"a word of" 101
"a word that" 84
"a word to" 69
"a work in" 140
"a work of" 130
"a world class" 54
"a world of" 235
"a world that" 80
"a world where" 194
"a writer and" 78
"a yard sale" 65
"a year after" 87
"a year ago" 653
"a year and" 355
"a year before" 55
"a year but" 67
"a year earlier" 57
"a year for" 86
"a year from" 71
"a year i" 143
"a year in" 156
"a year later" 130
"a year now" 120
"a year of" 174
"a year old" 1390
"a year or" 169
"a year since" 111
"a year the" 61
"a year to" 154
"a young age" 107
"a young boy" 60
"a young girl" 119
"a young lady" 52
"a young man" 197
"a young woman" 117
"a youtube video" 70
"a yr old" 191
"ability to be" 53
"ability to do" 52
"ability to make" 71
"able to afford" 70
"able to attend" 90
"able to be" 189
"able to bring" 57
"able to buy" 79
"able to catch" 56
"able to come" 120
"able to do" 551
"able to eat" 71
"able to enjoy" 89
"able to find" 309
"able to finish" 53
"able to get" 905
"able to give" 97
"able to go" 285
"able to handle" 57
"able to have" 153
"able to hear" 54
"able to help" 178
"able to hold" 56
"able to keep" 165
"able to live" 58
"able to look" 59
"able to make" 495
"able to meet" 68
"able to move" 70
"able to pay" 51
"able to pick" 57
"able to play" 118
"able to post" 57
"able to provide" 51
"able to put" 123
"able to read" 104
"able to run" 80
"able to say" 117
"able to see" 428
"able to share" 99
"able to sit" 64
"able to sleep" 147
"able to spend" 80
"able to stay" 75
"able to stop" 63
"able to take" 205
"able to talk" 76
"able to tell" 132
"able to use" 180
"able to walk" 74
"able to watch" 134
"able to work" 125
"able to write" 59
"about a dozen" 61
"about a few" 60
"about a girl" 54
"about a half" 86
"about a lot" 75
"about a m" 67
"about a man" 51
"about a mile" 52
"about a minute" 86
"about a month" 270
"about a new" 80
"about a week" 262
"about a year" 291
"about all of" 172
"about all that" 51
"about all the" 373
"about all this" 58
"about an hour" 469
"about an inch" 53
"about and i" 58
"about and the" 63
"about any of" 62
"about as much" 58
"about at the" 51
"about being a" 191
"about but i" 64
"about doing a" 56
"about each other" 54
"about five minutes" 51
"about getting a" 129
"about going to" 161
"about half an" 56
"about half of" 91
"about half the" 55
"about having a" 115
"about him and" 60
"about how great" 51
"about how he" 88
"about how i" 243
"about how it" 71
"about how many" 87
"about how much" 263
"about how she" 74
"about how the" 199
"about how they" 132
"about how to" 359
"about how we" 136
"about how you" 151
"about in the" 152
"about is that" 59
"about is the" 60
"about it a" 76
"about it all" 117
"about it and" 509
"about it as" 79
"about it at" 82
"about it because" 73
"about it but" 340
"about it for" 152
"about it from" 59
"about it he" 61
"about it here" 98
"about it i" 636
"about it i'm" 109
"about it if" 95
"about it in" 166
"about it is" 165
"about it it" 101
"about it it's" 86
"about it just" 91
"about it lol" 74
"about it my" 64
"about it na" 211
"about it now" 92
"about it on" 135
"about it or" 62
"about it rt" 51
"about it so" 154
"about it thanks" 69
"about it that" 74
"about it the" 223
"about it this" 77
"about it to" 60
"about it too" 63
"about it until" 56
"about it was" 72
"about it we" 100
"about it what" 52
"about it when" 108
"about it you" 98
"about living in" 51
"about making a" 80
"about me and" 159
"about me but" 51
"about me i" 180
"about minutes add" 81
"about minutes and" 75
"about minutes before" 65
"about minutes na" 55
"about minutes or" 124
"about minutes to" 79
"about minutes until" 73
"about months ago" 53
"about my life" 101
"about my new" 77
"about my own" 71
"about myself and" 52
"about na na" 74
"about not being" 51
"about now i" 63
"about of the" 134
"about one of" 103
"about our new" 76
"about p m" 92
"about people who" 53
"about percent of" 108
"about ready to" 65
"about social media" 101
"about some of" 144
"about something that" 55
"about that and" 70
"about that but" 96
"about that i" 206
"about that one" 120
"about that the" 60
"about that time" 127
"about the and" 53
"about the best" 81
"about the book" 105
"about the end" 58
"about the event" 55
"about the fact" 120
"about the first" 72
"about the future" 213
"about the game" 98
"about the history" 87
"about the importance" 92
"about the issue" 51
"about the last" 68
"about the money" 65
"about the most" 62
"about the movie" 53
"about the new" 326
"about the next" 75
"about the of" 71
"about the only" 88
"about the other" 75
"about the past" 66
"about the people" 112
"about the rest" 66
"about the same" 246
"about the show" 82
"about the situation" 51
"about the size" 105
"about the state" 66
"about the things" 90
"about the time" 120
"about the upcoming" 51
"about the way" 112
"about the weather" 71
"about the whole" 116
"about the world" 110
"about them and" 91
"about them i" 62
"about things that" 60
"about this and" 84
"about this book" 92
"about this but" 78
"about this i" 98
"about this in" 61
"about this is" 88
"about this new" 65
"about this one" 123
"about this time" 54
"about time i" 88
"about time to" 71
"about to be" 525
"about to begin" 119
"about to change" 75
"about to come" 65
"about to cry" 53
"about to do" 157
"about to eat" 94
"about to fall" 59
"about to get" 665
"about to give" 89
"about to go" 713
"about to happen" 80
"about to have" 146
"about to head" 147
"about to hit" 144
"about to leave" 87
"about to lose" 53
"about to make" 144
"about to minutes" 75
"about to play" 64
"about to put" 62
"about to say" 89
"about to see" 148
"about to start" 387
"about to take" 208
"about to watch" 226
"about trying to" 60
"about two hours" 56
"about two weeks" 82
"about two years" 55
"about what happened" 77
"about what he" 55
"about what i" 267
"about what is" 119
"about what it" 77
"about what the" 103
"about what they" 139
"about what to" 104
"about what we" 124
"about what you" 271
"about when i" 70
"about who you" 57
"about years ago" 153
"about years old" 57
"about you and" 175
"about you are" 52
"about you but" 242
"about you do" 53
"about you guys" 76
"about you i" 201
"about you is" 57
"about you the" 55
"about you what" 62
"about you you" 78
"above all else" 53
"above and beyond" 87
"absolutely love it" 72
"absolutely love the" 65
"absolutely nothing to" 59
"accept the fact" 63
"access to a" 104
"access to all" 52
"access to the" 268
"accompanied by a" 85
"accordance with the" 57
"according to a" 397
"according to an" 61
"according to his" 80
"according to my" 171
"according to our" 59
"according to the" 1464
"according to their" 71
"according to this" 63
"according to your" 59
"account for the" 62
"account has been" 87
"account of the" 77
"account related to" 91
"account to support" 57
"account was hacked" 79
"across from me" 52
"across from the" 93
"across the board" 94
"across the country" 383
"across the floor" 52
"across the globe" 82
"across the nation" 68
"across the pond" 73
"across the river" 62
"across the road" 85
"across the room" 142
"across the state" 99
"across the street" 494
"across the world" 114
"act as a" 80
"act as if" 60
"act but a" 51
"act like a" 239
"act like i" 61
"act like they" 79
"act like you" 109
"act of kindness" 52
"acting like a" 108
"actions speak louder" 55
"acts of kindness" 55
"actually get to" 55
"actually going to" 118
"actually had a" 72
"actually have a" 148
"actually have to" 90
"actually i think" 81
"actually it was" 67
"actually kind of" 73
"actually want to" 91
"adam and eve" 53
"add a bit" 60
"add a few" 100
"add a little" 197
"add boston add" 84
"add in the" 196
"add it to" 198
"add me on" 181
"add salt and" 52
"add the eggs" 54
"add the flour" 69
"add the garlic" 62
"add the remaining" 51
"add them to" 71
"add to it" 51
"add to my" 126
"add to our" 64
"add to that" 89
"add to the" 393
"add to this" 53
"add to your" 102
"add up to" 82
"add you to" 63
"added a few" 84
"added a little" 85
"added to my" 94
"added to the" 394
"addicted to the" 76
"adding to the" 94
"addition to my" 61
"addition to our" 68
"addition to the" 466
"adds to the" 94
"admit i am" 53
"admit i have" 52
"admit i was" 56
"admit it i" 71
"admit that i" 210
"advance to the" 61
"advantage of it" 69
"advantage of our" 74
"advantage of the" 284
"advantage of this" 81
"advice on how" 73
"affected by the" 149
"afraid of the" 151
"afraid to be" 60
"after a brief" 56
"after a couple" 144
"after a day" 113
"after a few" 399
"after a good" 80
"after a great" 107
"after a little" 62
"after a long" 456
"after a month" 63
"after a night" 66
"after a very" 53
"after a week" 136
"after a while" 184
"after a year" 115
"after about minutes" 56
"after all a" 60
"after all and" 57
"after all i" 147
"after all it" 77
"after all na" 64
"after all of" 71
"after all that" 120
"after all the" 303
"after all these" 131
"after all this" 104
"after an hour" 55
"after days of" 53
"after each addition" 66
"after having a" 52
"after he was" 109
"after hours of" 68
"after i finished" 51
"after i get" 101
"after i got" 115
"after i had" 93
"after i was" 70
"after it was" 115
"after listening to" 57
"after looking at" 52
"after months of" 118
"after more than" 51
"after party at" 51
"after reading the" 74
"after seeing the" 68
"after that i" 186
"after that the" 58
"after that we" 90
"after the fact" 74
"after the first" 252
"after the game" 215
"after the initial" 56
"after the last" 81
"after the show" 143
"after the war" 60
"after watching the" 53
"after we got" 57
"after years of" 226
"after you have" 75
"afternoon at the" 57
"again and again" 415
"again and i" 122
"again and the" 60
"again and then" 53
"again at the" 89
"again but i" 82
"again for a" 102
"again for the" 243
"again for your" 57
"again i am" 170
"again i can't" 54
"again i don't" 115
"again i had" 57
"again i have" 140
"again i just" 70
"again i know" 74
"again i love" 111
"again i need" 61
"again i think" 117
"again i was" 98
"again i will" 75
"again i would" 74
"again if i" 63
"again if you" 114
"again in a" 104
"again in the" 211
"again it is" 77
"again it was" 119
"again na na" 197
"again next week" 51
"again next year" 97
"again on the" 77
"again so i" 68
"again soon i" 67
"again thank you" 135
"again thanks for" 144
"again this is" 124
"again this time" 136
"again this week" 88
"again this year" 197
"again to the" 68
"again we are" 64
"again when i" 65
"again with a" 60
"again with the" 109
"against each other" 95
"against the law" 54
"against the wall" 134
"age of the" 89
"ago and i" 149
"ago and it" 77
"ago but i" 74
"ago i had" 108
"ago i have" 53
"ago i was" 272
"ago it was" 127
"ago na na" 58
"ago that i" 52
"ago today i" 80
"ago when i" 161
"agree that the" 54
"agree to disagree" 53
"agree with me" 75
"agree with that" 135
"agree with the" 132
"agree with this" 60
"agree with you" 381
"agreed to a" 51
"ah i love" 93
"ah i see" 56
"ahead of me" 251
"ahead of schedule" 53
"ahead of the" 226
"ahead of time" 215
"ahead of us" 100
"ahead of you" 84
"ain't got no" 100
"ain't that the" 60
"alarm goes off" 62
"album of the" 58
"alice in wonderland" 100
"alive and well" 122
"alive in the" 53
"all a good" 58
"all a very" 54
"all about i" 57
"all about it" 255
"all about me" 61
"all about my" 66
"all about that" 63
"all about the" 635
"all about you" 82
"all across the" 59
"all along the" 64
"all and i" 104
"all and the" 56
"all are welcome" 66
"all around me" 60
"all around the" 225
"all around us" 78
"all aspects of" 104
"all at once" 240
"all at the" 197
"all because of" 78
"all but i" 131
"all but one" 67
"all but the" 68
"all by myself" 114
"all caught up" 53
"all comes down" 54
"all day all" 55
"all day and" 442
"all day at" 82
"all day but" 113
"all day every" 89
"all day everyday" 110
"all day for" 70
"all day i" 333
"all day i'm" 73
"all day in" 96
"all day lol" 60
"all day long" 493
"all day on" 80
"all day so" 74
"all day the" 66
"all day to" 82
"all day today" 220
"all day tomorrow" 89
"all day with" 69
"all day you" 52
"all depends on" 74
"all dressed up" 64
"all else fails" 71
"all for a" 71
"all for now" 71
"all for the" 258
"all for your" 105
"all forms of" 56
"all four of" 70
"all from the" 61
"all goes well" 123
"all going to" 149
"all good i" 89
"all good things" 75
"all grown up" 68
"all had a" 333
"all have a" 488
"all have our" 64
"all have that" 52
"all have the" 66
"all have to" 100
"all having a" 75
"all i'm saying" 56
"all i am" 186
"all i ask" 79
"all i can" 891
"all i care" 54
"all i could" 275
"all i did" 103
"all i do" 190
"all i don't" 71
"all i ever" 81
"all i got" 144
"all i gotta" 54
"all i had" 164
"all i have" 511
"all i hear" 79
"all i hope" 67
"all i just" 64
"all i know" 385
"all i love" 87
"all i need" 431
"all i needed" 57
"all i really" 129
"all i see" 155
"all i think" 123
"all i wanna" 118
"all i want" 735
"all i wanted" 125
"all i was" 101
"all i will" 61
"all if you" 87
"all in a" 135
"all in all" 485
"all in my" 110
"all in one" 290
"all in the" 410
"all in this" 64
"all is going" 78
"all is good" 101
"all is well" 1219
"all it is" 139
"all it takes" 141
"all it took" 59
"all it was" 170
"all kinds of" 748
"all know how" 89
"all know that" 185
"all know the" 80
"all know what" 87
"all manner of" 79
"all my favorite" 63
"all my fellow" 67
"all my followers" 333
"all my friends" 502
"all my heart" 217
"all my life" 280
"all my love" 74
"all my new" 292
"all my tweets" 68
"all my twitter" 55
"all na na" 160
"all need to" 166
"all next week" 62
"all night and" 132
"all night i" 113
"all night long" 286
"all night with" 52
"all of a" 439
"all of her" 195
"all of his" 270
"all of it" 358
"all of its" 106
"all of my" 1444
"all of our" 1205
"all of that" 390
"all of the" 4289
"all of their" 234
"all of them" 1037
"all of these" 697
"all of this" 881
"all of those" 393
"all of u" 68
"all of us" 1293
"all of which" 192
"all of whom" 60
"all of you" 1639
"all of your" 901
"all on my" 80
"all on the" 178
"all or nothing" 55
"all our followers" 54
"all our friends" 66
"all our new" 104
"all out of" 101
"all over again" 458
"all over and" 55
"all over her" 52
"all over it" 162
"all over me" 80
"all over my" 299
"all over that" 54
"all over the" 1771
"all over town" 67
"all over you" 54
"all over your" 81
"all part of" 147
"all purpose flour" 125
"all ready for" 71
"all ready to" 72
"all set for" 51
"all set up" 63
"all so i" 60
"all so much" 148
"all sorts of" 639
"all star game" 207
"all thank you" 107
"all thanks for" 118
"all thanks to" 58
"all that and" 84
"all that he" 57
"all that i" 316
"all that is" 300
"all that matters" 174
"all that much" 86
"all that stuff" 74
"all that time" 54
"all that was" 104
"all that we" 124
"all that you" 225
"all the amazing" 99
"all the answers" 76
"all the awesome" 66
"all the bad" 81
"all the beautiful" 116
"all the best" 457
"all the better" 51
"all the books" 83
"all the boys" 88
"all the cool" 111
"all the details" 211
"all the difference" 139
"all the different" 97
"all the fans" 72
"all the food" 92
"all the fun" 193
"all the fuss" 57
"all the games" 53
"all the good" 285
"all the great" 304
"all the guys" 81
"all the hard" 104
